,location_x,location_y,time,statsbomb_xg,outcome,player,team,bodypart,technique,first_touch,state_of_play,assist,assist2,assist3,assist_state_of_play,inside_18_width,inside_18_depth,inside_18,shot_distance,shot_angle,bodypart_angle,significant_time
1899,96.0,26.3,2023-06-24 00:06:35.210,0.02277648,Blocked,Aniket Anil Jadhav,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,False,False,27.634941650019815,60.28,Left - Inside Foot,Stoppage Time
1900,99.9,47.9,2023-06-24 00:11:10.093,0.05712156,Wayward,Khumanthem Ninthoinganba Meetei,Chennaiyin,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,21.596759016111648,111.46,Right - Outside Foot,Stoppage Time
1901,111.4,36.7,2023-06-24 00:11:10.915,0.26167616,Off T,Mohammad Sajid Dhot,Chennaiyin,Other,Normal,False,Open Play,,,,From Free Kick,True,True,True,9.211405973031473,69.01,Other,Stoppage Time
1902,100.6,58.7,2023-06-24 00:14:37.133,0.01025073,Saved,Asish Rai,Hyderabad,Left Foot,Normal,False,Open Play,,,,From Free Kick,False,False,False,26.945314991664144,133.95,Right - Inside Foot,Stoppage Time
1903,111.5,45.3,2023-06-24 00:23:54.972,0.07808985,Off T,Łukasz Gikiewicz,Chennaiyin,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,10.016985574512923,121.94,Right - Head,Stoppage Time
1904,105.3,41.7,2023-06-24 00:27:14.725,0.028163219000000003,Saved,Javier Siverio Toro,Hyderabad,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,14.797972834141847,96.6,Right - Head,Stoppage Time
1905,109.6,54.0,2023-06-24 00:28:47.299,0.081294216,Saved to Post,Khumanthem Ninthoinganba Meetei,Chennaiyin,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,17.440183485273316,143.39,Right - Outside Foot,Stoppage Time
1906,114.7,44.5,2023-06-24 00:28:49.323,0.116923705,Saved,Łukasz Gikiewicz,Chennaiyin,Head,Normal,False,Open Play,,,,From Free Kick,True,True,True,6.952697318307476,130.33,Right - Head,Stoppage Time
1907,107.5,21.8,2023-06-24 00:33:31.980,0.010939014,Off T,Aniket Anil Jadhav,Hyderabad,Right Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,False,True,False,22.079175709251466,34.48,Left - Inside Foot,Stoppage Time
1908,110.3,22.2,2023-06-24 00:34:44.066,0.014055021000000001,Off T,Aniket Anil Jadhav,Hyderabad,Left Foot,Normal,False,Open Play,Ground Pass,,,From Free Kick,True,True,True,20.27140843651472,28.59,Left - Outside Foot,Stoppage Time
1909,107.7,45.9,2023-06-24 00:37:28.982,0.06029885,Off T,Javier Siverio Toro,Hyderabad,Left Foot,Volley,True,Open Play,,,,From Free Kick,True,True,True,13.641847382227962,115.63,Right - Inside Foot,Stoppage Time
1910,101.9,55.7,2023-06-24 00:48:32.853,0.017012687000000002,Blocked,Keisham Reagan Singh,Chennaiyin,Right Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,23.960383970212163,130.94,Right - Outside Foot,Stoppage Time
1911,94.0,29.9,2023-06-24 00:49:05.105,0.015749441,Blocked,Jerry Lalrinzuala,Chennaiyin,Left Foot,Half Volley,True,Open Play,,,,From Free Kick,True,False,False,27.892830620071532,68.77,Left - Outside Foot,Stoppage Time
1912,113.2,55.5,2023-06-24 00:04:48.254,0.021253485000000003,Saved,Cleiton Augusto Oliveira Silva,Bengaluru,Right Foot,Normal,True,Open Play,Ground Pass,,,From Free Kick,True,True,True,16.926015479137433,156.31,Right - Outside Foot,Stoppage Time
1913,101.3,28.8,2023-06-24 00:09:28.411,0.07624627,Off T,Saviour Gama,Goa,Left Foot,Normal,False,Open Play,High Pass,,,From Free Kick,True,False,False,21.79747691821235,59.08,Left - Outside Foot,Stoppage Time
1914,88.1,60.1,2023-06-24 00:14:59.400,0.007982446,Off T,Naorem Roshan Singh,Bengaluru,Left Foot,Normal,False,Free Kick,,,,From Free Kick,False,False,False,37.70437640380756,122.21,Right - Inside Foot,Stoppage Time
1915,108.6,40.7,2023-06-24 00:16:47.400,0.07902805,Wayward,Devendra Dhaku Murgaokar,Goa,Head,Normal,False,Open Play,High Pass,,,From Free Kick,True,True,True,11.421471008587297,93.51,Right - Head,Stoppage Time
